8.0,16.0
8.19019019019019,15.923923923923924
8.38038038038038,15.847847847847847
8.57057057057057,15.771771771771771
8.76076076076076,15.695695695695695
8.95095095095095,15.61961961961962
9.14114114114114,15.543543543543544
9.33133133133133,15.467467467467468
9.521521521521521,15.391391391391391
9.711711711711711,15.315315315315315
9.901901901901901,15.23923923923924
10.092092092092091,15.163163163163162
10.282282282282281,15.087087087087088
10.472472472472472,15.01101101101101
10.662662662662662,14.934934934934935
10.852852852852852,14.85885885885886
11.043043043043044,14.782782782782782
11.233233233233234,14.706706706706706
11.423423423423422,14.63063063063063
11.613613613613614,14.554554554554556
11.803803803803802,14.478478478478479
11.993993993993996,14.402402402402403
12.184184184184184,14.326326326326326
12.374374374374375,14.25025025025025
12.564564564564565,14.174174174174176
12.754754754754755,14.098098098098099
12.944944944944945,14.022022022022023
13.135135135135137,13.945945945945946
13.325325325325325,13.86986986986987
13.515515515515517,13.793793793793794
13.705705705705705,13.717717717717719
13.895895895895897,13.641641641641641
14.086086086086087,13.565565565565565
14.276276276276276,13.48948948948949
14.466466466466468,13.413413413413412
14.656656656656656,13.337337337337338
14.846846846846848,13.26126126126126
15.037037037037038,13.185185185185185
15.227227227227228,13.10910910910911
15.417417417417418,13.033033033033032
15.607607607607607,12.956956956956958
15.797797797797799,12.88088088088088
15.987987987987989,12.804804804804805
16.17817817817818,12.72872872872873
16.36836836836837,12.652652652652652
16.55855855855856,12.576576576576578
16.74874874874875,12.5005005005005
16.93893893893894,12.424424424424425
17.12912912912913,12.348348348348349
17.31931931931932,12.272272272272271
17.50950950950951,12.196196196196196
17.6996996996997,12.12012012012012
17.88988988988989,12.044044044044044
18.11492741593045,11.996296297449156
18.38785568697768,11.987508333572451
18.66070467334534,11.978747500658493
18.933418582110757,11.970032890866253
19.20594162035128,11.961383596354704
19.47821799514425,11.952818709282818
19.750191913566997,11.944357321809566
20.021807582696862,11.936018526093916
20.293009209611174,11.927821414294842
20.563741001387285,11.919785078571316
20.833947165102526,11.911928611082304
21.103571907834233,11.904271103986785
21.37255943665975,11.896831649443723
21.640853958656404,11.889629339612092
21.90839968090155,11.882683266650863
22.17514081047251,11.876012522719009
22.44102155444663,11.869636199975496
